timestamp,gyro_x,gyro_y,gyro_z,acc_x,acc_y,acc_z,conf_gyro,conf_acc
1669243065.8611,-0.0129154,0.007854,0.132296,-0.186,1.858,9.552,0.9976696304236282,0.9803152296062513
1669243065.8712,-0.0152716,0.0057596,0.1328195,-0.42,1.9560001,9.316,0.9965048907022062,0.9842521804042083
1669243065.8811,-0.0181514,0.0035779,0.1315978,-0.214,1.95,9.3760004,0.9976696304236281,0.9750660274914875
1669243065.8911,-0.0191114,0.0092502,0.1315978,-0.24,1.9020001,9.3920002,0.9704818370103689,0.9990157458965487
1669243065.9011,-0.0166679,0.0122173,0.1330814,-0.312,1.8080001,9.4620008,0.9910666199127319,0.9921259999803148
1669243065.9111,-0.0217294,0.0119555,0.1314233,-0.254,1.8500001,9.3760004,0.9860177825417691,0.9832678934928343
1669243065.9211,-0.0212057,0.0152716,0.1321214,-0.214,1.886,8.8320007,0.9844649446021279,0.9101063229212278
1669243065.9311,-0.0188496,0.0171042,0.1319469,-0.29,2.184,9.1620007,0.9968934339871897,0.8845161099265811
1669243065.9411,-0.0150098,0.0194604,0.1342158,-0.28,1.774,9.2120008,0.9965048907022064,0.9393053582687843
1669243065.9512,-0.0150971,0.0171915,0.1343904,-0.406,1.7860001,9.1500006,0.99106751004626,0.9875330055437631
1669243065.9611,-0.0210312,0.0166679,0.1312488,-0.282,1.9620001,9.2700005,0.9899018801913102,0.9717852023519333
1669243065.9711,-0.0218166,0.0230383,0.1321214,-0.368,1.7800001,9.3780003,0.9642682599179839,0.9980315574089443
1669243065.9812,-0.0195477,0.0198095,0.1320342,-0.25,1.9180001,9.3760004,0.9751434662966405,0.9970472704975702
1669243065.9911,-0.0201586,0.0218166,0.1324705,-0.28,1.8880001,9.5400009,0.9864063258267525,0.9730974208608157
1669243066.0011,-0.0237365,0.0217294,0.132296,0.054,2.1040001,9.7320004,0.9852406959718023,0.9701448718019645
1669243066.0111,-0.019635,0.0276635,0.1318596,-0.29,1.9460001,9.302,0.9937859778408512,0.942257989347444
1669243066.0211,-0.0206822,0.0243473,0.132645,-0.42,2.026,9.4420004,0.9933969894891039,0.9425860849845689
1669243066.0311,-0.0167552,0.0249582,0.1329941,-0.31,1.8820001,9.6380005,0.9867948691117356,0.9904857350461929
1669243066.0411,-0.0125664,0.0257436,0.1324705,-0.328,1.8260001,9.3660002,0.9825222281772112,0.9491476696478311
1669243066.0511,-0.0164934,0.0228638,0.132645,-0.424,1.9920001,9.4480009,0.9945626193440538,0.9435702570682114
1669243066.0611,-0.0151844,0.0158825,0.1332559,-0.13,1.7800001,9.6000004,0.9658215429243894,0.9419298937103192
1669243066.0711,-0.0202458,0.0116937,0.1329068,-0.064,1.8780001,9.4640007,0.9976700754903922,0.9829399290874025
1669243066.0811,-0.0165806,0.0089012,0.1328195,-0.058,1.9760001,9.2620001,0.9708703802953522,0.9819555437522585
1669243066.0911,-0.0102974,0.0055851,0.1350012,-0.284,1.858,9.1520004,0.9669867277125751,0.9996719535747601
1669243066.1011,-0.0019199,0.0015708,0.1342158,-0.386,1.904,9.3700008,0.9413526623724853,0.9399614347153022
1669243066.1112,-0.0015708,-0.0015708,0.1359611,-0.422,1.8900001,9.7960005,0.9937859778408512,0.9265102845793838
1669243066.1212,-0.0021817,-0.0029671,0.1347394,-0.29,1.8460001,9.7680006,0.9965040005686782,0.9665359346213234
1669243066.1311,-0.0089884,-0.0056723,0.1341286,-0.434,1.7360001,9.9680004,0.9603841622684431,0.9616147625278382
1669243066.1411,-0.0119555,-0.0119555,0.1333431,-0.264,1.8380001,10.4860001,0.9623259885598314,0.9261822217501827
1669243066.1511,-0.0220784,-0.0125664,0.1338667,-0.192,1.7980001,10.1640005,0.9498970541080058,0.9288068720194492
1669243066.1612,-0.0297579,-0.0197222,0.132645,-0.224,1.9280001,10.1740007,0.9394103910143325,0.971785153140048
1669243066.1711,-0.0319395,-0.0215548,0.1356121,-0.194,1.9340001,10.5220003,0.9689285540039637,0.9468512298434212
1669243066.1811,-0.0307178,-0.0202458,0.1318596,-0.42,1.8920001,10.21,0.9720355650835381,0.9790028798656756
1669243066.1912,-0.0232129,-0.0237365,0.132296,-0.338,1.7260001,10.302,0.9840764013171446,0.9744098198132761
1669243066.2012,-0.0227765,-0.0216421,0.1306379,-0.32,1.9160001,10.3040009,0.9813565983222614,0.9714569590791533
1669243066.2111,-0.0262672,-0.0254818,0.1324705,-0.314,1.9400001,10.0660009,0.9592185324134932,0.9639112843520569
1669243066.2211,-0.0253073,-0.0326377,0.1336049,-0.134,1.8280001,10.4500008,0.9673748259307944,0.9849083716784585
1669243066.2311,-0.0262672,-0.0301942,0.132296,-0.29,1.868,10.6380005,0.9875715106149383,0.9370088528485271
1669243066.2411,-0.0257436,-0.0361283,0.1308124,-0.232,1.8740001,10.3700008,0.9825226732439752,0.947507388309747
1669243066.2511,-0.0293215,-0.0429351,0.1311615,-0.354,1.6480001,10.3960009,0.9522274236843777,0.9872049263106002
1669243066.2611,-0.0318523,-0.0454658,0.1288053,-0.104,2.1620002,10.7580004,0.9879596088331575,0.8973112656357896
1669243066.2712,-0.0315032,-0.0388336,0.1299398,-0.188,1.9580001,10.6240005,0.9739778364416906,0.9583339373882833
1669243066.2811,-0.0299324,-0.0387463,0.1295907,-0.41,1.9900001,10.5300007,0.9910666199127319,0.9737536285390268
1669243066.2911,-0.0205076,-0.0345575,0.130027,-0.266,1.784,10.7040005,0.9413522173057213,0.9711289782697603
1669243066.3011,-0.0177151,-0.0260054,0.1301143,-0.54,1.7300001,10.9020004,0.9498974991747697,0.9314314402689077
1669243066.3111,-0.0174533,-0.0271399,0.1298525,-0.516,1.6320001,10.9260006,0.9972810871386447,0.9839241503829304
1669243066.3212,-0.0225147,-0.0218166,0.1267109,-0.378,1.7860001,10.6500006,0.984852152686819,0.9573496996887945
1669243066.3311,-0.0272271,-0.0191986,0.1261,-0.218,1.7,10.0380001,0.9933974345558677,0.8592539105492505
1669243066.3411,-0.0233874,-0.0171042,0.1292416,-0.072,1.8340001,9.9440002,0.9875715106149384,0.982611833450278
1669243066.3512,-0.0112574,-0.0073304,0.1282817,-0.284,1.8140001,9.6980009,0.8982412702763702,0.9911419755323274
1669243066.3612,-0.0070686,-0.0045379,0.1295907,-0.582,1.8160001,9.7800007,0.9747544779448933,0.9373368992737673
1669243066.3711,-0.0047124,-0.0014835,0.12706,-0.514,1.5120001,10.4540005,0.9646559130694394,0.9504600686002919
1669243066.3811,-0.0064577,0.0034034,0.1266236,-0.396,1.7220001,10.5020008,0.9856296843235497,0.9770344044666968
1669243066.3911,-0.0126536,0.003927,0.1252274,-0.136,1.7,10.2240009,0.9763077609512986,0.9081378147143262
1669243066.4011,-0.0148353,0.0063705,0.1279326,-0.212,1.7500001,9.934,0.9673748259307944,0.9730973716489304
1669243066.4111,-0.0074176,0.01309,0.1274963,-0.262,1.6800001,9.4640007,0.9949507175622732,0.919620702702767
1669243066.4211,-0.0094248,0.0168424,0.1289798,-0.504,1.7040001,9.2840004,0.9677633692157779,0.9858926421858707
1669243066.4311,-0.0089012,0.0179769,0.1254019,-0.48,1.5780001,9.6600008,0.9867948691117359,0.9629269810367206
1669243066.4411,-0.0061087,0.023911,0.1254892,-0.268,1.5740001,9.7900009,0.9856292392567858,0.9858926093779475
1669243066.4511,-0.0064577,0.0277507,0.1260128,-0.178,1.6440001,9.4580002,0.9790271188794176,0.9422579401355591
1669243066.4612,-0.0072431,0.0261799,0.125751,-0.266,1.748,9.2340002,0.9953392608472563,0.9947507158654282
1669243066.4711,-0.0043633,0.0230383,0.1293289,-0.184,1.6100001,9.2220001,0.9891247936213434,0.961942808953078
1669243066.4812,-0.0031416,0.0226893,0.1282817,-0.428,1.6800001,9.1600008,0.9883485971849049,0.9586619017937151
1669243066.4911,-0.0018326,0.0205076,0.1276708,-0.456,1.4460001,9.2800007,0.9817451416072448,0.9858925765700242
1669243066.5011,-0.0056723,0.0221657,0.1248783,-0.274,1.5140001,9.2300005,0.9879596088331576,0.9730974700727004
1669243066.5111,-0.0049742,0.0243473,0.1238311,-0.482,1.7960001,9.2000008,0.9980581737086115,0.9245417271605969
1669243066.5211,-0.0041015,0.0203331,0.1267109,-0.212,1.774,9.8000002,0.9910670649794959,0.9494759129206108
1669243066.5312,-0.0027925,0.0238237,0.1241802,-0.17,1.8200001,9.46,0.9984462719268308,0.944882672424634
1669243066.5411,-0.0005236,0.0184132,0.1253146,-0.226,1.628,9.04,0.9708703802953522,0.9087939567766902
1669243066.5511,-0.0043633,0.0130027,0.1242674,-0.378,1.5880001,9.3920002,0.9883481521181409,0.9238855686942704
1669243066.5611,0.001309,0.0138754,0.1267982,-0.56,1.5280001,9.5140009,0.9984458268600668,0.9599742187263677
1669243066.5712,0.005236,0.0089012,0.125751,-0.468,1.47,9.4480009,0.9906785216945128,0.9645674264144214
1669243066.5811,-0.0007854,0.0047997,0.1211259,-0.478,1.6020001,9.3540001,0.9413526623724852,0.9921262132318168
1669243066.5911,-0.0056723,-0.0019199,0.1245292,-0.248,1.6140001,9.5100002,0.9759201077998432,0.9898295601759048
1669243066.6012,-0.0077667,-0.0068941,0.1242674,-0.19,1.536,9.4440002,0.9697051955071663,0.9668639810465631
1669243066.6112,-0.0115192,-0.0112574,0.1232202,-0.204,1.654,9.5840006,0.9685400107189803,0.9553811586739689
1669243066.6211,-0.0154462,-0.0165806,0.1214749,-0.208,1.544,9.2380009,0.9665981844275919,0.9258541425170195
1669243066.6311,-0.0115192,-0.0203331,0.1202532,-0.506,1.5740001,9.0640001,0.9937859778408512,0.9747380138741715
1669243066.6412,-0.009163,-0.0251327,0.1210386,-0.266,1.6940001,9.6040001,0.9856296843235499,0.9311033610357442
1669243066.6511,-0.0106465,-0.022602,0.119555,-0.466,1.626,9.8280001,0.9887362503363601,0.941601912900926
1669243066.6611,-0.0116064,-0.0285361,0.1200786,-0.422,1.5040001,10.0320005,0.9669867277125751,0.9937664125500926
1669243066.6712,-0.0122173,-0.0299324,0.1189442,-0.252,1.5880001,10.1880007,0.9961154572836949,0.9885171940313676
1669243066.6812,-0.0141372,-0.0284489,0.1174607,-0.41,1.5880001,9.8980007,0.9953397059140202,0.9783467706112343
1669243066.6911,-0.0143117,-0.0314159,0.1172861,-0.444,1.6120001,9.9520006,0.9867953141784997,0.981627579346827
1669243066.7011,-0.0103847,-0.0312414,0.1172861,-0.484,1.4360001,10.1440001,0.9817455866740088,0.9908138634912411
1669243066.7112,-0.0096866,-0.0321141,0.1163262,-0.112,1.6780001,10.3660002,0.9965048907022064,0.9849083388705344
1669243066.7211,-0.0127409,-0.0251327,0.1144936,-0.404,1.46,9.9320002,0.974365489593146,0.9409457216266761
1669243066.7311,-0.0146608,-0.0240855,0.116588,-0.232,1.5180001,9.8000002,0.9867944240449718,0.9596462707248978
1669243066.7412,-0.0200713,-0.0185005,0.116588,-0.496,1.5660001,9.75,0.9992233584967976,0.9570216532635544
1669243066.7512,-0.0194604,-0.0204204,0.1172861,-0.504,1.4720001,10.0800009,0.991067064979496,0.959974185918444
1669243066.7611,-0.0201586,-0.0182387,0.1175479,-0.214,1.378,10.4500008,0.9945626193440538,0.9977034125599349
1669243066.7711,-0.0222529,-0.0163188,0.1154535,-0.452,1.4900001,10.0200005,0.9914547181309513,0.9868767978655517
1669243066.7812,-0.0236492,-0.022602,0.1169371,-0.484,1.434,10.3360004,0.9592180873467291,0.9521004647661077
1669243066.7911,-0.0266163,-0.0208567,0.1157153,-0.23,1.4100001,10.5340004,1.0,0.986876847077437
1669243066.8011,-0.0263545,-0.0157952,0.11397,0.002,1.534,9.9020004,0.9685400107189803,0.8792668257920095
1669243066.8111,-0.0219039,-0.0080285,0.1162389,-0.17,1.682,9.0940008,0.9557229780489354,0.9192925742577187
1669243066.8211,-0.0176278,-0.0006109,0.1154535,-0.586,1.5380001,9.21,0.9444596734520596,0.9363527435940859
1669243066.8312,-0.010821,0.0025307,0.1180715,-0.688,1.3560001,10.1480007,0.989901435124546,0.8592538941452893
1669243066.8411,-0.0167552,0.0027925,0.1142318,-0.448,1.5420001,10.9140005,0.9895128918395628,0.8832038258018522
1669243066.8511,-0.0155334,0.0063705,0.1137955,-0.002,1.4280001,10.3480005,0.9914551631977153,0.8152913917291623
1669243066.8612,-0.0155334,0.0040143,0.1164135,-0.044,1.572,9.3360004,0.998834815211814,0.8645032438957077
1669243066.8711,-0.0075049,0.0034034,0.1172861,-0.27,1.58,9.2680006,0.965432554572642,0.9727693908395374
1669243066.8811,-0.0002618,0.0098611,0.1153663,-0.608,1.258,9.3400002,0.9879600538999215,0.9855645793566693
1669243066.8911,-0.0005236,0.0113446,0.1132719,-0.524,1.248,9.7460003,0.9984462719268308,0.9488196232225913
1669243066.9012,-0.005236,0.0192859,0.1117011,-0.282,1.5100001,10.0600004,0.9506736956112084,0.9452107352538357
1669243066.9111,-0.0092502,0.0237365,0.1132719,-0.332,1.3100001,9.8260002,0.9553348798307162,0.9370087544247575
1669243066.9211,-0.0054978,0.0266163,0.1135337,-0.146,1.4580001,10.0140009,0.9972815322054089,0.9753939426850343
1669243066.9312,0.0011345,0.0308051,0.1151917,-0.37,1.3520001,9.5020008,0.9933974345558678,0.9353683746629035
1669243066.9411,0.002618,0.0211185,0.1157153,-0.318,1.286,8.9000006,0.9658210978576253,0.8818914268493915
1669243066.9511,-0.0008727,0.0213803,0.1145809,-0.292,1.212,9.2600002,0.988348597184905,0.957349765304641
1669243066.9612,0.0035779,0.0253945,0.1168498,-0.486,1.064,9.1140003,0.9599960640502238,0.9835960547458058
1669243066.9711,0.0059341,0.0267035,0.1125737,-0.28,1.4220001,9.2580004,0.9972810871386447,0.951444240683935
1669243066.9811,0.0155334,0.0345575,0.1144063,-0.128,1.34,9.4060001,0.9141648689592258,0.9858925273581391
1669243066.9912,0.0204204,0.0359538,0.1137955,-0.332,1.416,8.9240007,0.9747535878113653,0.9668640958742947
1669243067.0011,0.0137881,0.0301942,0.1137955,-0.564,1.4020001,9.0480003,0.9448477716702789,0.9438985003409911
1669243067.0111,0.0154462,0.0282743,0.1157153,-0.422,1.046,10.0560007,0.9926207930526653,0.916339746331519
1669243067.0211,0.017366,0.0273144,0.1157153,-0.342,1.202,9.4520006,0.9957278041322397,0.9133870660409743
1669243067.0312,0.0094248,0.0274889,0.1123992,-0.156,1.3060001,8.9980001,0.9506741406779725,0.9120746998964366
1669243067.0411,0.0053233,0.0346448,0.1144936,-0.228,1.36,8.2440004,0.977084402454501,0.8969831535947029
1669243067.0511,0.009163,0.0320268,0.1142318,-0.49,1.5380001,8.3740005,0.9957278041322397,0.9064973857405869
1669243067.0612,0.0051487,0.0315905,0.1149299,-0.49,1.3700001,9.3780003,0.9832988696804139,0.8628629133457383
1669243067.0712,0.0028798,0.0311541,0.1119629,-0.302,1.2880001,9.5960007,0.9747544779448933,0.9914700055536051
1669243067.0811,0.0054105,0.0305433,0.1105666,-0.25,1.406,9.0860004,0.9976696304236282,0.9271663446219407
1669243067.0911,0.0114319,0.0241728,0.1148427,-0.362,1.2780001,9.2940006,0.9825222281772112,0.9685043444044553
1669243067.1012,0.0159698,0.018326,0.1145809,-0.494,1.2920001,9.2180004,0.9930093363376485,0.9885172596472142
1669243067.1112,0.0167552,0.0126536,0.1117011,-0.436,1.396,8.7920008,0.965432554572642,0.9376649949108921
1669243067.1211,0.0144862,0.008203,0.1119629,-0.302,1.258,9.0460005,0.9712584785135715,0.9970472376896469
1669243067.1312,0.0138754,0.0130027,0.1117883,-0.47,1.3660001,9.224,0.9821336848922281,0.9255260796878181
1669243067.1412,0.0112574,0.009512,0.1125737,-0.192,1.2920001,9.4380007,0.9763077609512985,0.9773626477394761
1669243067.1511,0.0023562,0.0149226,0.1114393,-0.258,1.626,8.7820005,0.979415662164401,0.9580058089432357
1669243067.1611,0.0004363,0.0102974,0.1131846,-0.2,1.274,8.4940004,0.9786376854609062,0.8855003312221087
1669243067.1712,0.0003491,0.0032289,0.1137955,-0.39,1.406,9.0080004,0.9708712704288802,0.8628628805378151
1669243067.1811,-0.0036652,-0.0005236,0.1090831,-0.596,1.6480001,9.6300001,0.9817451416072448,0.8244776430656531
1669243067.1911,-0.0051487,-0.0053233,0.11397,-0.334,1.4660001,9.8160009,0.9502855973929891,0.9576779101536506
1669243067.2012,8.73e-05,-0.0085521,0.1122247,-0.3,1.2620001,9.5140009,0.9840759562503806,0.911418607045957
1669243067.2111,-0.0004363,-0.0105592,0.1103048,-0.406,1.3440001,9.7200003,0.9980586187753755,0.935368489490635
1669243067.2211,-0.0072431,-0.0130027,0.1089085,-0.43,1.2420001,9.7380009,0.9650444563544227,0.9901577214288763
1669243067.2311,-0.003927,-0.0138754,0.1103048,-0.458,1.2320001,9.7820005,0.9953397059140204,0.9898296093877895
1669243067.2411,-0.0004363,-0.0172788,0.1115265,-0.19,1.452,9.9520006,0.994951162629037,0.9799871667770499
1669243067.2511,-0.0058469,-0.015708,0.1104793,-0.228,1.358,9.6320009,0.9875710655481743,0.9383211533772182
1669243067.2612,-0.0087266,-0.0133518,0.1104793,-0.392,1.5200001,9.2660007,0.9976700754903921,0.9934383989327759
1669243067.2712,-0.0094248,-0.0184132,0.1112647,-0.6620001,1.4760001,9.934,0.9708703802953522,0.8533486811998545
1669243067.2811,-0.0124791,-0.0247837,0.1112647,-0.444,1.4860001,10.1620007,0.9580533476253073,0.9967191092445986
1669243067.2911,-0.0126536,-0.0301069,0.1103048,-0.244,1.302,9.9280005,0.9798037603826202,0.8986234677407101
1669243067.3011,-0.0127409,-0.0331613,0.1105666,-0.35,1.4260001,10.3920002,0.9848521526868191,0.8861565389003201
1669243067.3112,-0.0125664,-0.0387463,0.1089085,-0.504,1.248,10.6980009,0.9832993147471779,0.9537407297002296
1669243067.3213,-0.0132645,-0.045204,0.1069887,-0.492,1.0840001,10.5280008,0.9766963042362818,0.9432422926627797
1669243067.3312,-0.0230383,-0.0459894,0.1088213,-0.316,1.582,10.9200001,0.9448482167370429,0.8828758449924589
1669243067.3412,-0.0308051,-0.0454658,0.1095194,
1669243067.3512,-0.0342085,-0.0441568,0.1088213,-0.34,1.5660001,10.0660009,0.9937855327740873,0.9009202028164305
1669243067.3611,-0.0228638,-0.042586,0.1102175,-0.392,1.2620001,10.2300005,0.948731424253056,0.985564448124976
1669243067.3711,-0.0222529,-0.0394444,0.1109157,-0.48,1.5100001,10.5380001,0.9864063258267525,0.8943585525373217
1669243067.3811,-0.0267908,-0.0445932,0.1096939,-0.436,1.414,10.8840008,0.9623255434930675,0.9662077405604284
1669243067.3912,-0.0332485,-0.0484329,0.1103048,-0.498,1.34,10.7160006,0.9514507821811751,0.9704728362073954
1669243067.4011,-0.0377864,-0.0526217,0.1075995,-0.262,1.5020001,11.302001,0.973200749871724,0.9160116342904321
1669243067.4112,-0.0320268,-0.0450295,0.1098685,-0.274,1.5280001,10.7480001,0.9506741406779724,0.9153554102082597
1669243067.4212,-0.0294961,-0.0486074,0.1103921,-0.484,1.36,10.4440002,0.9930088912708844,0.9570216204556307
1669243067.4311,-0.0240855,-0.0432842,0.1105666,-0.436,1.2140001,11.0580006,0.9530040651875802,0.9311032790159361
1669243067.4412,-0.0215548,-0.0390081,0.1071632,-0.574,1.3100001,11.3640003,0.9545577932607494,0.911418656257842
1669243067.4512,-0.0246964,-0.0325504,0.1075123,-0.572,1.4480001,11.5800009,0.9867948691117356,0.9422579565395209
1669243067.4611,-0.027838,-0.0321141,0.1075995,-0.284,1.396,11.7140007,0.9875715106149383,0.9662077897723136
1669243067.4711,-0.0237365,-0.0293215,0.1112647,-0.19,1.4400001,11.2600002,0.9856292392567857,0.9173239676270469
1669243067.4812,-0.0171915,-0.0245219,0.1122247,-0.096,1.478,10.2680006,0.9537815968243109,0.8280865310344092
1669243067.4912,-0.0148353,-0.0223402,0.1143191,-0.29,1.026,9.6940002,0.9891247936213435,0.8635189733882948
1669243067.5011,-0.0151844,-0.0185878,0.1123992,-0.7960001,1.0020001,9.8200006,0.9763082060180625,0.900263814694641
1669243067.5112,-0.0155334,-0.0194604,0.1089085,-0.512,1.1500001,10.9860001,0.9899009900577821,0.8310392933447625
1669243067.5212,-0.0128282,-0.0042761,0.1103048,-0.324,1.4640001,10.4560003,0.9265942484778156,0.9337280277089726
1669243067.5312,-0.0068068,-0.0045379,0.1109157,-0.124,1.536,10.0040007,0.9770848475212651,0.90485707159458
1669243067.5411,0.0027925,-0.0010472,0.1137955,-0.33,1.3180001,9.96,0.9794147720308728,0.9908136830476628
1669243067.5512,0.0051487,-0.0015708,0.1131846,-0.43,1.2240001,10.3740005,0.9899018801913101,0.9311032790159367
1669243067.5611,0.0007854,0.0032289,0.1137082,-0.518,1.126,10.434001,0.9902904234762934,0.991797953555075
1669243067.5711,-0.0020944,0.0060214,0.1116138,-0.484,1.166,10.3840008,0.991067064979496,0.9927822240624882
1669243067.5812,-0.0079412,0.0123046,0.1119629,-0.288,1.3000001,9.9900007,0.9444596734520595,0.9251979348388081
1669243067.5911,-0.0079412,0.0212057,0.1120501,-0.232,1.4300001,9.5940008,0.9599960640502238,0.9471792598646991
1669243067.6011,0.0011345,0.0289725,0.1130101,-0.126,1.4100001,9.3280001,0.9914542730641873,0.9356963554722965
1669243067.6112,0.0009599,0.0355174,0.1154535,-0.33,1.3560001,8.8460007,0.9607731506201903,0.9455389457186917
1669243067.6211,0.0055851,0.0332485,0.1134464,-0.55,1.222,9.2320004,0.9984458268600668,0.9225733665893496
1669243067.6311,0.0109956,0.0349938,0.1145809,-0.53,1.128,9.8940001,0.9631026300630341,0.9101063393251899
1669243067.6412,0.0154462,0.0329867,0.1130973,-0.53,1.5400001,9.6560001,0.9957278041322396,0.9714570903108467
1669243067.6512,0.0149226,0.0282743,0.1137955,-0.454,1.266,9.4760008,0.9798037603826201,0.9130591016355428
1669243067.6611,0.0164061,0.0240855,0.1151917,-0.07,1.2180001,9.3660002,0.9941736309923065,0.9110904457929857
1669243067.6712,0.0198968,0.0270526,0.1149299,-0.4,1.34,8.8620005,0.9724236633017573,0.9914699727456823
1669243067.6812,0.0095993,0.0225147,0.1163262,-0.348,1.1700001,9.2680006,0.9401870325175352,0.9698166777410695
1669243067.6911,0.0006981,0.0299324,0.1129228,-0.516,1.082,9.1380005,0.978250032309451,0.9917979863629988
1669243067.7011,0.0010472,0.0295833,0.1133591,-0.24,1.4360001,8.79,0.9980581737086115,0.9557092379071316
1669243067.7112,-8.73e-05,0.033074,0.1134464,-0.366,1.6680001,8.6660004,0.9883477070513769,0.9616146641040679
1669243067.7212,0.0054105,0.0311541,0.1158899,-0.326,1.4200001,8.7480001,0.9739778364416907,0.9662077897723136
1669243067.7311,0.0087266,0.0294088,0.1167625,-0.424,1.3000001,8.6640005,0.9891252386881074,0.9826118662582011
1669243067.7412,0.0103847,0.0229511,0.1157153,-0.5420001,1.2340001,8.7720003,0.9739778364416906,0.9737536777509118
1669243067.7512,0.0087266,0.0178896,0.1134464,-0.464,1.302,9.3860006,0.9599951739166958,0.9009200551807759
1669243067.7612,0.013439,0.0171915,0.1151045,-0.322,1.348,9.1940002,0.9747540328781292,0.9527565248086639
1669243067.7711,0.0110828,0.017017,0.1155408,-0.408,1.4640001,8.7960005,0.9906785216945128,0.9678483007658607
1669243067.7811,0.0124791,0.0141372,0.1146681,-0.338,1.3660001,9.2520008,0.9895133369063268,0.9527565412126255
1669243067.7912,0.0156207,0.0178024,0.1123992,-0.422,1.3260001,9.1680002,0.9798033153158562,0.9934383169129678
1669243067.8012,0.0116937,0.0168424,0.1137082,-0.326,1.4740001,8.6640005,0.9840755111836165,0.9258541425170195
1669243067.8112,0.0077667,0.0213803,0.1131846,-0.246,1.5120001,8.4720001,0.9996114567150166,0.9616146641040683
1669243067.8212,0.0118682,0.0216421,0.1145809,-0.608,1.562,8.5,0.97436593465991,0.9278226015120368
1669243067.8312,0.0102102,0.0119555,0.1154535,-0.458,1.414,9.2060003,0.9533926084725635,0.9330717872228383
1669243067.8412,0.008203,0.01213,0.1145809,-0.478,1.526,9.2040005,0.9879596088331576,0.9786748170364739
1669243067.8512,0.0093375,0.0034034,0.1162389,-0.364,1.2440001,9.1120005,0.9735892931567074,0.9199486835121603
1669243067.8612,0.0050615,-0.0028798,0.1168498,-0.328,1.2880001,9.2680006,0.9813574884557894,0.9730974864766623
1669243067.8712,0.0053233,-0.0058469,0.1148427,-0.306,1.2980001,9.2800007,0.9945621742772897,0.9999999835960385
1669243067.8812,0.0062832,-0.0040143,0.1123992,-0.406,1.4920001,8.8460007,0.9852406959718024,0.9770344536785811
1669243067.8912,0.0067195,-0.0021817,0.1117011,-0.464,1.6160001,8.6240005,0.9906785216945126,0.9934383825288143
1669243067.9011,0.0099484,0.0,0.1136209,-0.636,1.5740001,8.9960003,0.9867948691117356,0.9176521452839795
1669243067.9112,0.0102974,-0.0046251,0.1138827,-0.39,1.5280001,9.7520008,0.9766967493030457,0.9238855358863476
1669243067.9212,0.0179769,0.0005236,0.1137955,-0.318,1.6020001,9.6060009,0.9844636094018359,0.9763783116162168
1669243067.9311,0.0223402,-0.0048869,0.1154535,-0.396,1.4400001,9.1980009,0.9537815968243109,0.9192925086418723
1669243067.9412,0.0228638,-0.0146608,0.1165007,-0.566,1.314,9.1240005,0.9495085108230225,0.9950787294827449
1669243067.9512,0.0175406,-0.0187623,0.1141445,-0.304,1.138,9.7340002,0.9840759562503806,0.9717852351598564
1669243067.9612,0.0150098,-0.011781,0.1151045,-0.286,1.3640001,9.7480001,0.9619374452748481,0.9635832051188936
1669243067.9711,0.0049742,-0.0105592,0.1123992,-0.622,1.6840001,9.2060003,0.9378566629411634,0.9812994509017788
1669243067.9812,0.0047997,-0.0111701,0.1149299,-0.52,1.322,9.8200006,0.9867944240449716,0.9753940247048424
1669243067.9912,0.0087266,-0.0045379,0.1144063,-0.362,1.3980001,10.092,0.9856292392567857,0.9688325548693116
1669243068.0012,0.0014835,-0.0022689,0.1116138,-0.538,1.7,9.6780005,0.9452363149552622,0.9895013989229339
1669243068.0112,0.0040143,-0.0101229,0.1162389,-0.506,1.5040001,9.6940002,0.9331959237884198,0.965223568476786
1669243068.0212,0.0005236,-0.0150971,0.1144936,-0.388,1.4940001,9.5380001,0.9988348152118142,0.9534127324868751
1669243068.0311,-0.0020071,-0.0164061,0.1149299,-0.266,1.4740001,9.8240004,0.9856296843235499,0.9763782460003706
1669243068.0412,0.0,-0.0155334,0.1188569,-0.258,1.3620001,9.9360008,0.9953392608472563,0.9986877486831944
1669243068.0512,-0.0011345,-0.0162316,0.1158899,-0.592,1.4640001,9.7700005,0.9949516076958012,0.9557093527348637
1669243068.0611,-0.0019199,-0.0177151,0.1137955,-0.48,1.358,10.2020006,0.9992233584967974,0.9648955220515463
1669243068.0711,-0.0009599,-0.0119555,0.1120501,-0.536,1.524,10.2340002,0.9623250984263035,0.9583340030041299
1669243068.0812,-0.0024435,-0.0137008,0.1119629,-0.386,1.5400001,10.6000004,0.9860173374750051,0.961942759741193
1669243068.0912,-0.0064577,-0.0145735,0.1143191,-0.564,1.6120001,10.2020006,0.9677633692157778,0.9757221695538522
1669243068.1011,-0.0087266,-0.0234747,0.1130973,-0.26,1.72,10.2520008,0.9557234231156994,0.9760502323830539
1669243068.1112,-0.0089012,-0.0176278,0.1137955,-0.2,1.4480001,10.368,0.9778619340912317,0.9645673279906513
1669243068.1212,-0.0077667,-0.0165806,0.11397,-0.49,1.3080001,10.0640001,0.991066619912732,0.9747379154504012
1669243068.1312,-0.0089012,-0.0162316,0.1140573,-0.472,1.5660001,9.842,0.996115457283695,0.9970473033054934
1669243068.1411,-0.0125664,-0.01213,0.1125737,-0.5700001,1.552,10.1940002,0.9914547181309514,0.9284786943625164
